timestamps population node_ids
817.75 v1 157622
350.75 v1 157624
842.25 v1 157624
1140.0 v1 157624
242.5 v1 157625
355.75 v1 157625
515.75 v1 157625
1220.5 v1 157622
411.5 v1 157594
729.25 v1 157618
250.0 v1 157618
1312.5 v1 157612
209.5 v1 157613
369.25 v1 157613
962.75 v1 157613
30.75 v1 157614
175.5 v1 157614
404.75 v1 157618
379.0 v1 157614
1163.75 v1 157614
389.5 v1 157616
647.0 v1 157616
900.0 v1 157616
1295.0 v1 157616
72.0 v1 157618
954.75 v1 157614
195.5 v1 157558
49.5 v1 157594
1177.5 v1 157592
137.25 v1 157574
1394.25 v1 157573
1122.75 v1 157573
